Algoritmo,Quantum,N_Processos,Rodada,TME
sjf,30,80,29,36018.412500
sjf,30,80,30,31988.725000
sjf,30,90,1,41599.122222
sjf,30,90,2,35738.033333
sjf,30,90,3,41213.777778
sjf,30,90,4,44978.722222
sjf,30,90,5,40899.122222
sjf,30,90,6,42562.633333
sjf,30,90,7,38380.311111
sjf,30,90,8,43159.111111
sjf,30,90,9,41550.422222
sjf,30,90,10,42871.500000
sjf,30,90,11,44093.144444
sjf,30,90,12,32365.266667
sjf,30,90,13,45290.800000
sjf,30,90,14,40063.700000
sjf,30,90,15,41809.355556
sjf,30,90,16,38856.511111
sjf,30,90,17,36180.333333
sjf,30,90,18,39886.155556
sjf,30,90,19,37947.822222
sjf,30,90,20,40083.044444
sjf,30,90,21,44129.322222
sjf,30,90,22,40545.366667
sjf,30,90,23,42860.811111
sjf,30,90,24,33821.211111
sjf,30,90,25,38516.300000
sjf,30,90,26,36768.888889
sjf,30,90,27,44159.533333
sjf,30,90,28,38391.733333
sjf,30,90,29,35899.755556
sjf,30,90,30,43346.122222
sjf,30,100,1,46882.110000
sjf,30,100,2,44987.880000
sjf,30,100,3,50734.550000
sjf,30,100,4,37883.510000
sjf,30,100,5,48909.530000
sjf,30,100,6,45902.460000
sjf,30,100,7,44991.910000
sjf,30,100,8,40637.030000
sjf,30,100,9,40236.800000
sjf,30,100,10,44127.570000
sjf,30,100,11,47052.740000
sjf,30,100,12,42913.740000
sjf,30,100,13,42992.940000
sjf,30,100,14,36328.750000
sjf,30,100,15,47316.610000
sjf,30,100,16,48242.820000
sjf,30,100,17,46973.630000
sjf,30,100,18,43053.260000
sjf,30,100,19,43423.930000
sjf,30,100,20,35481.970000
sjf,30,100,21,43978.270000
sjf,30,100,22,45150.540000
sjf,30,100,23,36696.920000
sjf,30,100,24,39159.640000
sjf,30,100,25,48358.780000
sjf,30,100,26,45195.070000
sjf,30,100,27,43305.360000
sjf,30,100,28,50885.190000
sjf,30,100,29,43743.960000
sjf,30,100,30,51781.400000
ljf,10,10,1,19658.800000
ljf,10,10,2,24646.700000
ljf,10,10,3,25877.000000
ljf,10,10,4,18448.900000
ljf,10,10,5,27238.900000
ljf,10,10,6,27036.400000
ljf,10,10,7,14385.100000
ljf,10,10,8,19807.500000
ljf,10,10,9,22120.400000
ljf,10,10,10,26968.300000
ljf,10,10,11,19574.500000
ljf,10,10,12,20104.200000
ljf,10,10,13,18755.000000
ljf,10,10,14,23841.000000
ljf,10,10,15,22766.400000
ljf,10,10,16,19229.900000
ljf,10,10,17,26974.500000
ljf,10,10,18,27119.600000
ljf,10,10,19,27079.200000
ljf,10,10,20,22160.500000
ljf,10,10,21,20466.600000
ljf,10,10,22,10110.600000
ljf,10,10,23,13800.400000
ljf,10,10,24,21998.400000
ljf,10,10,25,24542.700000
ljf,10,10,26,25826.400000
ljf,10,10,27,15774.000000
ljf,10,10,28,21017.800000
ljf,10,10,29,24861.500000
ljf,10,10,30,23988.600000
ljf,10,20,1,39703.600000
ljf,10,20,2,57527.700000
ljf,10,20,3,52765.650000
ljf,10,20,4,53445.550000
ljf,10,20,5,65542.400000
ljf,10,20,6,54354.800000
ljf,10,20,7,51338.400000
ljf,10,20,8,55276.000000
ljf,10,20,9,53685.100000
ljf,10,20,10,55189.500000
ljf,10,20,11,49529.200000
ljf,10,20,12,33475.550000
ljf,10,20,13,54348.900000
ljf,10,20,14,44864.250000
ljf,10,20,15,48188.100000
ljf,10,20,16,39138.950000
ljf,10,20,17,36947.650000
ljf,10,20,18,53402.750000
ljf,10,20,19,34679.400000
ljf,10,20,20,46130.700000
ljf,10,20,21,45514.300000
ljf,10,20,22,48293.850000
ljf,10,20,23,56329.650000
ljf,10,20,24,55285.050000
ljf,10,20,25,44243.550000
ljf,10,20,26,47524.550000
ljf,10,20,27,50762.300000
ljf,10,20,28,41134.050000
ljf,10,20,29,45208.600000
ljf,10,20,30,39113.100000
ljf,10,30,1,70029.333333
ljf,10,30,2,87184.066667
ljf,10,30,3,94792.100000
ljf,10,30,4,89042.500000
ljf,10,30,5,70848.900000
ljf,10,30,6,67115.133333
ljf,10,30,7,79116.066667
ljf,10,30,8,100297.233333
ljf,10,30,9,66708.433333
ljf,10,30,10,87181.666667
ljf,10,30,11,66545.000000
ljf,10,30,12,81265.066667
ljf,10,30,13,86358.400000
ljf,10,30,14,72102.166667
ljf,10,30,15,101945.066667
ljf,10,30,16,81298.200000
ljf,10,30,17,112830.933333
ljf,10,30,18,74614.133333
ljf,10,30,19,67178.500000
ljf,10,30,20,74447.633333
ljf,10,30,21,67505.233333
ljf,10,30,22,86548.766667
ljf,10,30,23,72107.633333
ljf,10,30,24,68476.933333
ljf,10,30,25,80174.333333
ljf,10,30,26,71545.366667
ljf,10,30,27,75257.166667
ljf,10,30,28,90727.766667
ljf,10,30,29,88853.366667
ljf,10,30,30,74364.700000
ljf,10,40,1,103300.425000
ljf,10,40,2,99149.925000
ljf,10,40,3,109862.825000
ljf,10,40,4,115300.625000
ljf,10,40,5,99788.800000
ljf,10,40,6,92760.225000
ljf,10,40,7,103928.575000
ljf,10,40,8,111330.875000
ljf,10,40,9,91473.325000
ljf,10,40,10,91874.050000
ljf,10,40,11,103556.450000
ljf,10,40,12,110500.400000
ljf,10,40,13,127066.900000
ljf,10,40,14,90205.800000
ljf,10,40,15,103086.025000
ljf,10,40,16,127832.325000
ljf,10,40,17,108823.800000
ljf,10,40,18,90223.650000
ljf,10,40,19,103841.275000
ljf,10,40,20,97624.375000
ljf,10,40,21,117510.575000
ljf,10,40,22,113039.125000
ljf,10,40,23,92072.225000
ljf,10,40,24,103485.325000
ljf,10,40,25,112086.700000
ljf,10,40,26,115192.950000
ljf,10,40,27,89325.900000
ljf,10,40,28,104387.750000
ljf,10,40,29,117243.100000
ljf,10,40,30,103352.750000
ljf,10,50,1,105111.700000
ljf,10,50,2,131876.700000
ljf,10,50,3,136151.640000
ljf,10,50,4,146320.480000
ljf,10,50,5,122206.160000
ljf,10,50,6,116593.180000
ljf,10,50,7,152125.220000
ljf,10,50,8,136645.500000
ljf,10,50,9,123624.400000
ljf,10,50,10,139068.260000
ljf,10,50,11,163852.760000
ljf,10,50,12,116351.780000
ljf,10,50,13,107419.820000
ljf,10,50,14,132122.080000
ljf,10,50,15,154545.040000
ljf,10,50,16,142486.820000
ljf,10,50,17,108224.360000
ljf,10,50,18,134092.620000
ljf,10,50,19,135030.680000
ljf,10,50,20,137975.800000
ljf,10,50,21,142467.780000
ljf,10,50,22,147323.600000
ljf,10,50,23,145692.880000
ljf,10,50,24,141674.980000
ljf,10,50,25,128411.760000
ljf,10,50,26,135170.880000
ljf,10,50,27,119435.760000
ljf,10,50,28,146855.440000
ljf,10,50,29,124559.440000
ljf,10,50,30,137061.500000
ljf,10,60,1,159420.383333
ljf,10,60,2,166358.300000
ljf,10,60,3,183217.316667
ljf,10,60,4,155189.150000
ljf,10,60,5,159540.933333
ljf,10,60,6,166642.716667
ljf,10,60,7,152519.216667
ljf,10,60,8,153427.083333
ljf,10,60,9,148376.716667
ljf,10,60,10,169978.516667
ljf,10,60,11,172269.300000
ljf,10,60,12,149264.133333
ljf,10,60,13,154540.116667
ljf,10,60,14,171540.633333
ljf,10,60,15,156059.516667
ljf,10,60,16,159310.766667
ljf,10,60,17,165167.083333
ljf,10,60,18,165483.800000
ljf,10,60,19,145673.550000
ljf,10,60,20,181262.816667
ljf,10,60,21,166159.966667
ljf,10,60,22,166276.383333
ljf,10,60,23,153510.950000
ljf,10,60,24,168909.250000
ljf,10,60,25,171552.616667
ljf,10,60,26,161992.633333
ljf,10,60,27,151940.150000
ljf,10,60,28,156481.416667
ljf,10,60,29,155611.616667
ljf,10,60,30,141077.216667
ljf,10,70,1,199172.142857
ljf,10,70,2,184107.385714
ljf,10,70,3,187831.728571
ljf,10,70,4,202943.700000
ljf,10,70,5,197291.714286
ljf,10,70,6,185010.442857
ljf,10,70,7,168653.600000
ljf,10,70,8,196342.257143
ljf,10,70,9,191452.214286
ljf,10,70,10,177924.128571
ljf,10,70,11,186053.328571
ljf,10,70,12,201478.285714
ljf,10,70,13,174587.228571
ljf,10,70,14,175083.500000
ljf,10,70,15,189854.185714
ljf,10,70,16,163081.128571
ljf,10,70,17,169432.671429
ljf,10,70,18,207642.014286
ljf,10,70,19,153294.900000
ljf,10,70,20,170553.000000
ljf,10,70,21,207927.257143
ljf,10,70,22,166361.457143
ljf,10,70,23,192604.742857
ljf,10,70,24,174223.314286
ljf,10,70,25,206300.357143
ljf,10,70,26,171531.471429
ljf,10,70,27,209120.957143
ljf,10,70,28,179161.242857
ljf,10,70,29,206033.885714
ljf,10,70,30,199737.985714
ljf,10,80,1,242615.387500
ljf,10,80,2,196649.137500
ljf,10,80,3,241539.350000
ljf,10,80,4,226649.687500
ljf,10,80,5,220006.912500
ljf,10,80,6,189941.600000
ljf,10,80,7,226193.650000
ljf,10,80,8,228423.912500
ljf,10,80,9,226533.350000
ljf,10,80,10,235011.462500
ljf,10,80,11,231426.137500
ljf,10,80,12,213182.475000
ljf,10,80,13,210535.300000
ljf,10,80,14,214153.237500
ljf,10,80,15,220923.375000
ljf,10,80,16,239970.162500
ljf,10,80,17,182136.437500
ljf,10,80,18,238449.062500
ljf,10,80,19,251594.525000
ljf,10,80,20,230123.162500
ljf,10,80,21,231540.500000
ljf,10,80,22,237636.350000
ljf,10,80,23,205535.262500
ljf,10,80,24,213245.925000
ljf,10,80,25,249629.750000
ljf,10,80,26,230606.162500
ljf,10,80,27,242970.600000
ljf,10,80,28,217653.237500
ljf,10,80,29,214146.100000
ljf,10,80,30,241652.875000
ljf,10,90,1,270610.622222
ljf,10,90,2,233289.833333
ljf,10,90,3,248323.066667
ljf,10,90,4,261106.444444
ljf,10,90,5,230574.211111
ljf,10,90,6,255149.144444
ljf,10,90,7,244332.855556
ljf,10,90,8,247064.488889
ljf,10,90,9,302764.633333
ljf,10,90,10,271436.966667
ljf,10,90,11,232500.133333
ljf,10,90,12,234046.611111
ljf,10,90,13,240066.022222
ljf,10,90,14,246669.444444
ljf,10,90,15,245829.266667
ljf,10,90,16,267231.277778
ljf,10,90,17,242499.844444
ljf,10,90,18,260515.666667
ljf,10,90,19,239729.600000
ljf,10,90,20,263820.122222
ljf,10,90,21,264225.122222
ljf,10,90,22,250088.100000
ljf,10,90,23,272895.488889
ljf,10,90,24,220848.788889
ljf,10,90,25,242986.588889
ljf,10,90,26,227323.133333
ljf,10,90,27,258023.955556
ljf,10,90,28,228451.855556
ljf,10,90,29,264507.500000
ljf,10,90,30,240802.811111
ljf,10,100,1,272038.360000
ljf,10,100,2,291672.110000
ljf,10,100,3,297882.300000
ljf,10,100,4,290052.510000
ljf,10,100,5,294839.370000
ljf,10,100,6,265425.710000
ljf,10,100,7,311520.410000
ljf,10,100,8,263067.760000
ljf,10,100,9,304378.640000
ljf,10,100,10,295440.120000
ljf,10,100,11,301942.430000
ljf,10,100,12,291077.690000
ljf,10,100,13,297529.110000
ljf,10,100,14,292489.990000
ljf,10,100,15,283086.650000
ljf,10,100,16,316616.560000
ljf,10,100,17,293713.250000
ljf,10,100,18,288147.810000
ljf,10,100,19,277882.500000
ljf,10,100,20,286187.930000
ljf,10,100,21,281246.970000
ljf,10,100,22,253715.290000
ljf,10,100,23,281899.670000
ljf,10,100,24,272524.110000
ljf,10,100,25,263226.610000
ljf,10,100,26,271324.190000
ljf,10,100,27,282557.330000
ljf,10,100,28,303883.160000
ljf,10,100,29,280387.010000
ljf,10,100,30,281704.290000
ljf,20,10,1,9671.200000
ljf,20,10,2,10161.700000
ljf,20,10,3,10514.900000
ljf,20,10,4,8200.500000
ljf,20,10,5,14418.000000
ljf,20,10,6,15413.200000
ljf,20,10,7,7272.800000
ljf,20,10,8,10830.000000
ljf,20,10,9,9463.500000
ljf,20,10,10,14148.400000
ljf,20,10,11,12187.600000
ljf,20,10,12,9798.000000
ljf,20,10,13,13758.800000
ljf,20,10,14,10945.400000
ljf,20,10,15,12347.900000
ljf,20,10,16,13449.300000
ljf,20,10,17,12593.500000
ljf,20,10,18,13597.300000
ljf,20,10,19,11149.700000
ljf,20,10,20,13677.200000
ljf,20,10,21,13836.300000
ljf,20,10,22,15429.300000
ljf,20,10,23,9977.100000
ljf,20,10,24,11599.000000
ljf,20,10,25,12225.400000
ljf,20,10,26,10736.300000
ljf,20,10,27,10406.700000
ljf,20,10,28,13558.400000
ljf,20,10,29,12206.600000
ljf,20,10,30,11933.200000
ljf,20,20,1,37090.200000
ljf,20,20,2,20969.100000
ljf,20,20,3,23258.000000
ljf,20,20,4,28859.800000
ljf,20,20,5,27292.550000
ljf,20,20,6,25032.800000
ljf,20,20,7,33747.000000
ljf,20,20,8,19756.350000
ljf,20,20,9,22033.650000
ljf,20,20,10,18985.000000
ljf,20,20,11,31539.850000
ljf,20,20,12,31256.000000
ljf,20,20,13,17583.750000
ljf,20,20,14,31585.300000
ljf,20,20,15,33423.800000
ljf,20,20,16,20339.050000
ljf,20,20,17,25373.650000
ljf,20,20,18,19577.100000
ljf,20,20,19,32042.500000
ljf,20,20,20,24283.100000
ljf,20,20,21,21320.200000
ljf,20,20,22,27439.800000
ljf,20,20,23,33807.250000
ljf,20,20,24,30895.450000
ljf,20,20,25,35119.100000
ljf,20,20,26,29783.950000
ljf,20,20,27,32820.900000
ljf,20,20,28,23797.750000
ljf,20,20,29,28893.500000
ljf,20,20,30,33534.800000
ljf,20,30,1,37326.766667
ljf,20,30,2,44761.233333
ljf,20,30,3,40175.133333
ljf,20,30,4,36682.433333
ljf,20,30,5,38584.666667
ljf,20,30,6,44680.233333
ljf,20,30,7,44041.533333
ljf,20,30,8,36465.766667
ljf,20,30,9,38337.500000
ljf,20,30,10,37222.566667
ljf,20,30,11,45490.900000
ljf,20,30,12,43394.566667
ljf,20,30,13,44443.833333
ljf,20,30,14,39192.066667
ljf,20,30,15,38626.600000
ljf,20,30,16,42476.733333
ljf,20,30,17,43404.100000
ljf,20,30,18,45538.033333
ljf,20,30,19,39142.566667
ljf,20,30,20,39310.133333
ljf,20,30,21,38500.966667
ljf,20,30,22,55089.266667
ljf,20,30,23,40058.333333
ljf,20,30,24,45206.066667
ljf,20,30,25,53077.466667
ljf,20,30,26,47982.000000
ljf,20,30,27,44731.033333
ljf,20,30,28,32287.833333
ljf,20,30,29,49252.033333
ljf,20,30,30,46613.533333
ljf,20,40,1,57331.225000
ljf,20,40,2,57018.275000
ljf,20,40,3,57888.725000
ljf,20,40,4,57282.625000
ljf,20,40,5,52207.325000
ljf,20,40,6,50082.500000
ljf,20,40,7,54381.800000
ljf,20,40,8,62782.450000
ljf,20,40,9,62967.300000
ljf,20,40,10,60264.700000
ljf,20,40,11,57246.950000
ljf,20,40,12,38460.100000
ljf,20,40,13,55498.375000
ljf,20,40,14,56153.925000
ljf,20,40,15,49138.025000
ljf,20,40,16,50322.150000
ljf,20,40,17,54667.375000
ljf,20,40,18,57103.700000
ljf,20,40,19,56813.425000
ljf,20,40,20,52143.475000
ljf,20,40,21,50991.775000
ljf,20,40,22,45055.500000
ljf,20,40,23,54729.150000
ljf,20,40,24,51926.650000
ljf,20,40,25,70112.075000
ljf,20,40,26,57258.150000
ljf,20,40,27,58454.875000
ljf,20,40,28,63141.475000
ljf,20,40,29,61482.775000
ljf,20,40,30,55918.675000
ljf,20,50,1,55520.920000
ljf,20,50,2,65092.500000
ljf,20,50,3,65015.920000
ljf,20,50,4,70404.780000
ljf,20,50,5,79080.240000
ljf,20,50,6,53041.020000
ljf,20,50,7,70921.260000
ljf,20,50,8,80294.120000
ljf,20,50,9,71814.180000
ljf,20,50,10,65698.060000
ljf,20,50,11,75305.660000
ljf,20,50,12,77826.980000
ljf,20,50,13,64387.940000
ljf,20,50,14,74473.280000
ljf,20,50,15,58754.140000
ljf,20,50,16,71349.000000
ljf,20,50,17,66905.660000
ljf,20,50,18,74471.840000
ljf,20,50,19,74231.360000
ljf,20,50,20,80038.180000
ljf,20,50,21,77808.540000
ljf,20,50,22,80555.440000
ljf,20,50,23,64523.500000
ljf,20,50,24,81267.460000
ljf,20,50,25,75726.640000
ljf,20,50,26,74503.640000
ljf,20,50,27,79655.120000
ljf,20,50,28,82746.160000
ljf,20,50,29,63853.560000
ljf,20,50,30,76550.240000
ljf,20,60,1,99693.566667
ljf,20,60,2,97296.750000
ljf,20,60,3,95928.900000
ljf,20,60,4,97461.866667
ljf,20,60,5,93172.516667
ljf,20,60,6,81030.900000
ljf,20,60,7,71884.950000
ljf,20,60,8,83564.766667
ljf,20,60,9,101601.216667
ljf,20,60,10,90856.016667
ljf,20,60,11,85261.600000
ljf,20,60,12,81455.550000
ljf,20,60,13,101491.300000
ljf,20,60,14,97973.166667
ljf,20,60,15,85265.933333
ljf,20,60,16,85477.000000
ljf,20,60,17,113239.000000
ljf,20,60,18,82799.566667
ljf,20,60,19,89773.133333
ljf,20,60,20,91526.466667
ljf,20,60,21,95714.983333
ljf,20,60,22,95929.366667
ljf,20,60,23,79003.533333
ljf,20,60,24,83127.900000
ljf,20,60,25,87452.550000
ljf,20,60,26,88380.533333
ljf,20,60,27,91258.000000
ljf,20,60,28,116751.016667
ljf,20,60,29,89495.716667
ljf,20,60,30,87068.133333
ljf,20,70,1,95675.271429
ljf,20,70,2,110831.085714
ljf,20,70,3,102999.657143
ljf,20,70,4,105036.971429
ljf,20,70,5,97104.871429
ljf,20,70,6,88475.285714
ljf,20,70,7,84790.400000
ljf,20,70,8,101962.657143
ljf,20,70,9,120285.300000
ljf,20,70,10,96337.457143
ljf,20,70,11,93694.200000
ljf,20,70,12,102059.771429
ljf,20,70,13,100423.814286
ljf,20,70,14,99223.114286
ljf,20,70,15,92396.228571
ljf,20,70,16,87469.571429
ljf,20,70,17,97590.885714
ljf,20,70,18,113038.414286
ljf,20,70,19,100578.900000
ljf,20,70,20,100918.371429
ljf,20,70,21,89504.771429
ljf,20,70,22,146118.085714
ljf,20,70,23,108589.285714
ljf,20,70,24,110045.757143
ljf,20,70,25,102602.185714
ljf,20,70,26,98866.400000
ljf,20,70,27,93416.085714
ljf,20,70,28,94872.042857
ljf,20,70,29,104140.114286
ljf,20,70,30,101666.971429
ljf,20,80,1,113188.500000
ljf,20,80,2,139205.112500
ljf,20,80,3,111913.162500
ljf,20,80,4,109180.000000
ljf,20,80,5,109347.062500
ljf,20,80,6,116249.350000
ljf,20,80,7,135122.687500
ljf,20,80,8,114398.825000
ljf,20,80,9,108906.512500
ljf,20,80,10,135788.275000
ljf,20,80,11,116934.212500
ljf,20,80,12,124154.650000
ljf,20,80,13,127861.475000
ljf,20,80,14,120293.662500
ljf,20,80,15,122497.925000
ljf,20,80,16,128298.087500
ljf,20,80,17,109827.625000
ljf,20,80,18,131384.275000
ljf,20,80,19,107966.162500
ljf,20,80,20,120835.150000
ljf,20,80,21,124221.450000
ljf,20,80,22,121201.337500
ljf,20,80,23,115032.775000
ljf,20,80,24,145811.750000
ljf,20,80,25,137649.962500
ljf,20,80,26,124307.275000
ljf,20,80,27,110633.650000
ljf,20,80,28,128469.162500
ljf,20,80,29,121574.487500
ljf,20,80,30,127567.050000
ljf,20,90,1,125006.533333
ljf,20,90,2,159699.566667
ljf,20,90,3,140328.111111
ljf,20,90,4,128596.644444
ljf,20,90,5,149320.422222
ljf,20,90,6,136855.711111
ljf,20,90,7,146200.644444
ljf,20,90,8,119237.433333
ljf,20,90,9,129592.811111
ljf,20,90,10,122940.633333
ljf,20,90,11,129524.755556
ljf,20,90,12,135562.377778
ljf,20,90,13,113124.566667
ljf,20,90,14,120410.866667
ljf,20,90,15,137197.100000
ljf,20,90,16,128895.977778
ljf,20,90,17,143929.122222
ljf,20,90,18,141993.766667
ljf,20,90,19,121283.933333
ljf,20,90,20,141427.433333
ljf,20,90,21,130607.155556
ljf,20,90,22,143040.722222
ljf,20,90,23,131193.977778
ljf,20,90,24,120240.133333
ljf,20,90,25,149036.755556
ljf,20,90,26,149540.600000
ljf,20,90,27,134320.233333
ljf,20,90,28,121817.822222
ljf,20,90,29,131642.911111
ljf,20,90,30,138297.366667
ljf,20,100,1,169261.790000
ljf,20,100,2,157878.050000
ljf,20,100,3,141978.430000
ljf,20,100,4,162370.680000
ljf,20,100,5,148089.630000
ljf,20,100,6,160038.790000
ljf,20,100,7,161056.560000
ljf,20,100,8,150920.800000
ljf,20,100,9,156687.690000
ljf,20,100,10,165225.150000
ljf,20,100,11,139537.560000
ljf,20,100,12,144246.080000
ljf,20,100,13,152177.700000
ljf,20,100,14,142468.940000
ljf,20,100,15,152155.030000
ljf,20,100,16,150079.630000
ljf,20,100,17,160775.820000
ljf,20,100,18,135718.130000
ljf,20,100,19,161309.670000
ljf,20,100,20,139361.740000
ljf,20,100,21,137636.220000
ljf,20,100,22,147204.050000
ljf,20,100,23,133592.930000
ljf,20,100,24,130639.740000
ljf,20,100,25,138303.140000
ljf,20,100,26,156397.530000
ljf,20,100,27,134195.070000
ljf,20,100,28,141465.250000
ljf,20,100,29,131223.560000
ljf,20,100,30,158014.730000
ljf,30,10,1,10991.600000
ljf,30,10,2,10428.300000
ljf,30,10,3,7480.800000
ljf,30,10,4,10389.000000
ljf,30,10,5,9559.000000
ljf,30,10,6,6998.200000
ljf,30,10,7,8138.500000
ljf,30,10,8,8312.700000
ljf,30,10,9,10563.000000
ljf,30,10,10,9716.900000
ljf,30,10,11,6832.200000
ljf,30,10,12,10525.900000
ljf,30,10,13,10908.300000
ljf,30,10,14,4544.800000
ljf,30,10,15,8447.600000
ljf,30,10,16,6674.500000
ljf,30,10,17,10395.100000
ljf,30,10,18,9062.600000
ljf,30,10,19,9559.300000
ljf,30,10,20,10964.800000
ljf,30,10,21,9973.200000
ljf,30,10,22,11009.600000
ljf,30,10,23,8834.500000
ljf,30,10,24,8242.100000
ljf,30,10,25,8976.600000
ljf,30,10,26,11782.600000
ljf,30,10,27,10154.800000
ljf,30,10,28,11085.800000
ljf,30,10,29,6368.500000
ljf,30,10,30,5221.900000
ljf,30,20,1,18115.300000
ljf,30,20,2,15588.200000
ljf,30,20,3,23707.400000
ljf,30,20,4,19359.650000
ljf,30,20,5,20595.950000
ljf,30,20,6,15274.700000
ljf,30,20,7,19184.650000
ljf,30,20,8,17143.300000
ljf,30,20,9,18759.200000
ljf,30,20,10,21153.750000
ljf,30,20,11,18117.800000
ljf,30,20,12,16031.850000
ljf,30,20,13,19896.650000
ljf,30,20,14,17114.550000
ljf,30,20,15,20104.650000
ljf,30,20,16,22162.950000
ljf,30,20,17,18524.850000
ljf,30,20,18,16698.500000
ljf,30,20,19,13165.100000
ljf,30,20,20,13950.350000
ljf,30,20,21,21657.800000
ljf,30,20,22,21278.650000
ljf,30,20,23,23680.250000
ljf,30,20,24,16055.250000
ljf,30,20,25,16478.250000
ljf,30,20,26,17097.700000
ljf,30,20,27,20724.900000
ljf,30,20,28,22865.950000
ljf,30,20,29,13720.150000
ljf,30,20,30,14589.450000
ljf,30,30,1,27181.233333
ljf,30,30,2,27785.100000
ljf,30,30,3,25282.833333
ljf,30,30,4,22753.166667
ljf,30,30,5,30630.666667
ljf,30,30,6,27875.866667
ljf,30,30,7,31842.866667
ljf,30,30,8,33169.566667
ljf,30,30,9,37177.000000
ljf,30,30,10,21319.566667
ljf,30,30,11,22630.633333
ljf,30,30,12,32896.266667
ljf,30,30,13,24309.966667
ljf,30,30,14,30160.466667
ljf,30,30,15,25893.433333
ljf,30,30,16,26959.466667
ljf,30,30,17,28843.833333
ljf,30,30,18,26391.100000
ljf,30,30,19,31753.300000
ljf,30,30,20,26993.033333
ljf,30,30,21,32196.433333
ljf,30,30,22,37394.733333
ljf,30,30,23,33678.300000
ljf,30,30,24,25974.600000
ljf,30,30,25,30336.933333
ljf,30,30,26,34003.766667
ljf,30,30,27,30342.333333
ljf,30,30,28,31646.833333
ljf,30,30,29,26525.933333
ljf,30,30,30,29657.200000
ljf,30,40,1,40835.775000
ljf,30,40,2,40337.250000
ljf,30,40,3,34210.125000
ljf,30,40,4,48839.525000
ljf,30,40,5,37803.550000
ljf,30,40,6,32393.250000
ljf,30,40,7,32240.300000
ljf,30,40,8,49045.050000
ljf,30,40,9,38887.075000
ljf,30,40,10,43877.525000
ljf,30,40,11,41071.075000
ljf,30,40,12,35315.625000
ljf,30,40,13,45153.900000
ljf,30,40,14,41012.575000
ljf,30,40,15,46333.225000
ljf,30,40,16,31262.200000
ljf,30,40,17,43541.650000
ljf,30,40,18,36522.725000
ljf,30,40,19,40507.000000
ljf,30,40,20,42636.275000
ljf,30,40,21,34078.200000
ljf,30,40,22,41673.125000
ljf,30,40,23,38693.650000
ljf,30,40,24,36762.200000
ljf,30,40,25,51339.725000
ljf,30,40,26,40131.950000
ljf,30,40,27,42038.100000
ljf,30,40,28,45358.450000
ljf,30,40,29,33385.550000
ljf,30,40,30,37576.825000
ljf,30,50,1,46864.860000
ljf,30,50,2,50809.100000
ljf,30,50,3,58399.360000
ljf,30,50,4,46018.000000
ljf,30,50,5,54807.680000
ljf,30,50,6,52421.380000
ljf,30,50,7,45316.800000
ljf,30,50,8,48685.520000
ljf,30,50,9,46720.820000
ljf,30,50,10,47181.440000
ljf,30,50,11,60033.460000
ljf,30,50,12,59365.260000
ljf,30,50,13,47939.000000
ljf,30,50,14,48312.640000
ljf,30,50,15,49187.260000
ljf,30,50,16,54061.660000
ljf,30,50,17,54369.820000
ljf,30,50,18,48100.100000
ljf,30,50,19,48220.280000
ljf,30,50,20,52212.900000
ljf,30,50,21,52257.560000
ljf,30,50,22,42542.620000
ljf,30,50,23,46126.340000
ljf,30,50,24,47095.420000
ljf,30,50,25,55979.420000
ljf,30,50,26,49697.460000
ljf,30,50,27,43539.140000
ljf,30,50,28,53295.300000
ljf,30,50,29,45207.560000
ljf,30,50,30,43740.220000
ljf,30,60,1,65578.150000
ljf,30,60,2,66696.850000
ljf,30,60,3,66572.100000
ljf,30,60,4,56065.400000
ljf,30,60,5,70459.716667
ljf,30,60,6,67693.833333
ljf,30,60,7,57662.850000
ljf,30,60,8,61904.450000
ljf,30,60,9,69084.850000
ljf,30,60,10,47440.950000
ljf,30,60,11,59802.883333
ljf,30,60,12,64217.666667
ljf,30,60,13,62696.883333
ljf,30,60,14,56413.966667
ljf,30,60,15,51583.916667
ljf,30,60,16,65361.116667
ljf,30,60,17,58871.000000
ljf,30,60,18,49054.483333
ljf,30,60,19,73479.216667
ljf,30,60,20,66146.283333
ljf,30,60,21,60769.066667
ljf,30,60,22,53659.733333
ljf,30,60,23,55162.550000
ljf,30,60,24,60022.183333
ljf,30,60,25,59890.400000
ljf,30,60,26,57192.350000
ljf,30,60,27,62805.100000
ljf,30,60,28,61452.083333
ljf,30,60,29,64511.750000
ljf,30,60,30,55991.533333
ljf,30,70,1,65043.028571
ljf,30,70,2,71960.728571
ljf,30,70,3,80926.085714
ljf,30,70,4,80437.528571
ljf,30,70,5,74092.314286
ljf,30,70,6,64425.942857
ljf,30,70,7,63411.457143
ljf,30,70,8,69828.842857
ljf,30,70,9,72649.928571
ljf,30,70,10,57306.728571
ljf,30,70,11,61710.014286
ljf,30,70,12,69559.414286
ljf,30,70,13,80186.400000
ljf,30,70,14,78129.871429
ljf,30,70,15,76596.214286
ljf,30,70,16,67038.900000
ljf,30,70,17,87832.914286
ljf,30,70,18,75815.557143
ljf,30,70,19,67104.785714
ljf,30,70,20,84874.885714
ljf,30,70,21,79309.171429
ljf,30,70,22,63478.500000
ljf,30,70,23,74317.700000
ljf,30,70,24,70616.314286
ljf,30,70,25,62062.871429
ljf,30,70,26,76828.600000
ljf,30,70,27,80683.985714
ljf,30,70,28,64026.642857
ljf,30,70,29,69118.857143
ljf,30,70,30,70361.314286
ljf,30,80,1,88767.750000
